# edo-unity アセット目録 — Edo ▸ アセット目録 ▸ 目録を再生成 で更新
# 寸法は scale=1 のときの実寸[m]。pivot_bottom はピボットから最下端までの y
# (0 なら足元がピボット。負なら足元がピボットより下)
# root_scale: ルート自身の補正スケール(1 でなければ共通ヘルパに Vector3.one を渡すと化ける)
# shader: BUILTIN = URP でピンクになる。use: S=シーンで使用中 / B=ビルダーが参照
path	name	pack	kind	sx	sy	sz	pivot_bottom	root_scale	tris	renderers	shader	use
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Akashi M1.prefab	Roof Castle Akashi M1	Japanese Castle	prefab	7.3	1.18	2.02	0.19	1	1736	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Akashi S.prefab	Roof Castle Akashi S	Japanese Castle	prefab	5.61	3.39	2.66	0	1	3424	2	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Akashi S1.prefab	Roof Castle Akashi S1	Japanese Castle	prefab	5.61	1.17	2.05	0.21	1	1454	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle B 1x1.prefab	Roof Castle B 1x1	Japanese Castle	prefab	1	1.11	1	0.17	1	50	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle B 1x8.prefab	Roof Castle B 1x8	Japanese Castle	prefab	8	1.11	1	0.17	1	328	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle B 2x1.prefab	Roof Castle B 2x1	Japanese Castle	prefab	1	2.11	2	0.17	1	50	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle B 6x8.prefab	Roof Castle B 6x8	Japanese Castle	prefab	8	6.11	6	0.17	1	984	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle B Corner 2.prefab	Roof Castle B Corner 2	Japanese Castle	prefab	2.32	2.58	2.32	-0.03	1	202	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle B Corner 6 x 6.prefab	Roof Castle B Corner 6 x 6	Japanese Castle	prefab	6.32	6.58	6.32	-0.03	1	1098	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle B Corner.prefab	Roof Castle B Corner	Japanese Castle	prefab	2.32	2.58	2.32	-0.03	1	202	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle B x 8.prefab	Roof Castle B x 8	Japanese Castle	prefab	8	2.11	2	0.17	1	328	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle B.prefab	Roof Castle B	Japanese Castle	prefab	2	2.11	2	0.17	1	82	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Corner 4.prefab	Roof Castle Corner 4	Japanese Castle	prefab	2.32	1.48	2.32	0.07	1	202	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Corner 6 x 6.prefab	Roof Castle Corner 6 x 6	Japanese Castle	prefab	6.32	3.48	6.32	0.07	1	1098	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Corner End 2.prefab	Roof Castle Corner End 2	Japanese Castle	prefab	2.74	2.54	2.72	0	1	908	2	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Corner End 2x2.prefab	Roof Castle Corner End 2x2	Japanese Castle	prefab	2.74	2.54	2.72	0	1	1723	2	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Corner End Curve.prefab	Roof Castle Corner End Curve	Japanese Castle	prefab	4.57	2.97	4.56	0	1	2835	2	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Corner End.prefab	Roof Castle Corner End	Japanese Castle	prefab	4.57	2.54	4.56	0	1	2721	2	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Corner.prefab	Roof Castle Corner	Japanese Castle	prefab	2.32	1.48	2.32	0.07	1	202	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle End Gap.prefab	Roof Castle End Gap	Japanese Castle	prefab	1	2.29	2.4	0	1	292	2	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle End Ornament.prefab	Roof Castle End Ornament	Japanese Castle	prefab	1.55	1.12	1.66	-0.44	1	662	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle End x 8.prefab	Roof Castle End x 8	Japanese Castle	prefab	8	2.29	2.4	0	1	2152	2	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle End.prefab	Roof Castle End	Japanese Castle	prefab	2	2.29	2.4	0	1	538	2	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Gap.prefab	Roof Castle Gap	Japanese Castle	prefab	1	1.11	2	0.17	1	42	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Top A End.prefab	Roof Castle Top A End	Japanese Castle	prefab	1.01	0.8	1.53	0	1	444	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Top A x 8.prefab	Roof Castle Top A x 8	Japanese Castle	prefab	0.46	0.48	8	0.01	1	160	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Top A.prefab	Roof Castle Top A	Japanese Castle	prefab	0.46	0.48	2	0.01	1	40	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Top B End.prefab	Roof Castle Top B End	Japanese Castle	prefab	1.12	1.07	1.42	0.01	1	532	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Top B x 8.prefab	Roof Castle Top B x 8	Japanese Castle	prefab	0.48	0.73	8	0.01	1	160	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Top B.prefab	Roof Castle Top B	Japanese Castle	prefab	0.48	0.73	2	0.01	1	40	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Top End.prefab	Roof Castle Top End	Japanese Castle	prefab	2.53	1.25	2.32	0.07	1	1040	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Top Gap.prefab	Roof Castle Top Gap	Japanese Castle	prefab	1	0.84	2	0.17	1	124	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Top.prefab	Roof Castle Top	Japanese Castle	prefab	2	0.84	2	0.17	1	204	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Wall 2x1.prefab	Roof Castle Wall 2x1	Japanese Castle	prefab	2	1	0	0	1	2	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Wall 2x2.prefab	Roof Castle Wall 2x2	Japanese Castle	prefab	2	2	0	-1	1	2	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Wall Bottom.prefab	Roof Castle Wall Bottom	Japanese Castle	prefab	2	1	0.14	0	1	12	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Wall Half B.prefab	Roof Castle Wall Half B	Japanese Castle	prefab	2.06	3.68	1.39	0	1	503	2	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Wall Half Bottom.prefab	Roof Castle Wall Half Bottom	Japanese Castle	prefab	2.03	2.68	1.38	0	1	447	2	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Wall Half.prefab	Roof Castle Wall Half	Japanese Castle	prefab	2.03	2.68	1.38	0	1	437	2	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Wall Top A.prefab	Roof Castle Wall Top A	Japanese Castle	prefab	2.04	2.57	1.65	0	1	1074	3	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle Wall Top B.prefab	Roof Castle Wall Top B	Japanese Castle	prefab	2.09	3.07	1.65	0	1	1182	3	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Roof Castle.prefab	Roof Castle	Japanese Castle	prefab	2	1.11	2	0.17	1	82	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Roof/Shachihoko.prefab	Shachihoko	Japanese Castle	prefab	0.41	1.66	1.17	0.65	1	2565	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Door A Exterior 01 x4.prefab	Door A Exterior 01 x4	Japanese Castle	prefab	6.01	4.35	2.08	-0.01	1	3120	4	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Gate Castle Exterior End L.prefab	Gate Castle Exterior End L	Japanese Castle	prefab	1.6	4	1.7	0	1	38	1	URP	B
Assets/Japanese Castle/Prefabs/Exterior/Walls/Gate Castle Exterior End R.prefab	Gate Castle Exterior End R	Japanese Castle	prefab	1.6	4	1.7	0	1	38	1	URP	B
Assets/Japanese Castle/Prefabs/Exterior/Walls/Gate Castle Exterior.prefab	Gate Castle Exterior	Japanese Castle	prefab	4	4	1.97	0	1	1088	3	URP	B
Assets/Japanese Castle/Prefabs/Exterior/Walls/Gate Top Floor E.prefab	Gate Top Floor E	Japanese Castle	prefab	4.48	3	0.61	0	1	2532	5	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Gate Top Floor.prefab	Gate Top Floor	Japanese Castle	prefab	4.48	3	0.61	0	1	804	5	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior A Collunm 2.prefab	Wall Exterior A Collunm 2	Japanese Castle	prefab	0.2	1.22	0.1	0	1	10	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior A Collunm.prefab	Wall Exterior A Collunm	Japanese Castle	prefab	0.2	3	0.1	0	1	10	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior A Corner.prefab	Wall Exterior A Corner	Japanese Castle	prefab	2.37	3	2.37	0	1	76	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior A Top  Corner 2x2 .prefab	Wall Exterior A Top  Corner 2x2 	Japanese Castle	prefab	2.35	2	2.36	0	1	108	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior A Top 2x2.prefab	Wall Exterior A Top 2x2	Japanese Castle	prefab	2	2	0.15	0	1	50	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior A Top 2x8.prefab	Wall Exterior A Top 2x8	Japanese Castle	prefab	8	2	0.15	0	1	200	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior A Wildow.prefab	Wall Exterior A Wildow	Japanese Castle	prefab	2.62	3.03	0.53	0	1	196	3	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior A x 8.prefab	Wall Exterior A x 8	Japanese Castle	prefab	8	3	0.17	0	1	72	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior A.prefab	Wall Exterior A	Japanese Castle	prefab	2	3	0.17	0	1	36	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior C Window B.prefab	Wall Exterior C Window B	Japanese Castle	prefab	2.01	3	0.34	0	1	206	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior C Window.prefab	Wall Exterior C Window	Japanese Castle	prefab	2.4	3	0.34	0	1	144	5	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior C Wood Corner.prefab	Wall Exterior C Wood Corner	Japanese Castle	prefab	2.34	3	2.34	0	1	280	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior C Wood Shelf Corner B.prefab	Wall Exterior C Wood Shelf Corner B	Japanese Castle	prefab	3.54	3.01	3.54	0	1	700	3	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior C Wood Shelf.prefab	Wall Exterior C Wood Shelf	Japanese Castle	prefab	2.68	3.01	1.2	0	1	420	3	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior C Wood x 8.prefab	Wall Exterior C Wood x 8	Japanese Castle	prefab	8	3	0.14	0	1	344	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior C Wood.prefab	Wall Exterior C Wood	Japanese Castle	prefab	2	3	0.14	0	1	86	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior C.prefab	Wall Exterior C	Japanese Castle	prefab	2	3	0.14	0	1	88	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior D Colunm.prefab	Wall Exterior D Colunm	Japanese Castle	prefab	0.25	3	0.19	0	1	10	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior D Corner.prefab	Wall Exterior D Corner	Japanese Castle	prefab	2.3	3	2.3	0	1	62	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior D Window.prefab	Wall Exterior D Window	Japanese Castle	prefab	2	3	0.25	0	1	370	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior D x 8.prefab	Wall Exterior D x 8	Japanese Castle	prefab	8	3	0.1	0	1	104	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior D.prefab	Wall Exterior D	Japanese Castle	prefab	2	3	0.1	0	1	48	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior E Colunm.prefab	Wall Exterior E Colunm	Japanese Castle	prefab	0.25	3	0.19	0	1	10	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior E Corner.prefab	Wall Exterior E Corner	Japanese Castle	prefab	2.3	3	2.3	0	1	62	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior E Window.prefab	Wall Exterior E Window	Japanese Castle	prefab	2	3	0.25	0	1	370	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior E x 8.prefab	Wall Exterior E x 8	Japanese Castle	prefab	8	3	0.1	0	1	104	1	URP	-
Assets/Japanese Castle/Prefabs/Exterior/Walls/Wall Exterior E.prefab	Wall Exterior E	Japanese Castle	prefab	2	3	0.1	0	1	48	1	URP	-
Assets/Japanese Castle/Prefabs/Foliage/Azalea A 01.prefab	Azalea A 01	Japanese Castle	prefab	1.99	1.19	1.92	-0.03	1	445	1	URP	SB
Assets/Japanese Castle/Prefabs/Foliage/Azalea A 03.prefab	Azalea A 03	Japanese Castle	prefab	2.32	2.58	2.2	0	1	1258	1	URP	SB
Assets/Japanese Castle/Prefabs/Foliage/Azalea A 04.prefab	Azalea A 04	Japanese Castle	prefab	2.81	1.45	2.87	-0.05	1	1104	1	URP	SB
Assets/Japanese Castle/Prefabs/Interior/Bean A x 1.prefab	Bean A x 1	Japanese Castle	prefab	2	0.35	0.67	-0.5	1	28	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Bean A x 8.prefab	Bean A x 8	Japanese Castle	prefab	8	0.35	0.67	-0.5	1	28	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Bean A.prefab	Bean A	Japanese Castle	prefab	4	0.35	0.67	-0.5	1	14	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Bean B End.prefab	Bean B End	Japanese Castle	prefab	4	0.92	1.2	-0.02	1	48	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Bean B x 1.prefab	Bean B x 1	Japanese Castle	prefab	2	0.58	1.2	-0.68	1	28	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Bean B x 8.prefab	Bean B x 8	Japanese Castle	prefab	8	0.58	1.2	-0.68	1	28	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Bean B.prefab	Bean B	Japanese Castle	prefab	4	0.58	1.2	-0.68	1	14	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Bean C End.prefab	Bean C End	Japanese Castle	prefab	4	1.7	0.97	-0.8	1	48	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Bean C x 1.prefab	Bean C x 1	Japanese Castle	prefab	2	0.9	0.8	-1	1	24	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Bean C x 8.prefab	Bean C x 8	Japanese Castle	prefab	8	0.9	0.8	-1	1	24	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Bean C.prefab	Bean C	Japanese Castle	prefab	4	0.9	0.8	-1	1	12	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Ceiling 1x1.prefab	Ceiling 1x1	Japanese Castle	prefab	1	0.2	1	-0.3	1	10	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Ceiling 2x2.prefab	Ceiling 2x2	Japanese Castle	prefab	2	0.2	2	-0.3	1	16	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Ceiling.prefab	Ceiling	Japanese Castle	prefab	4	0.2	4	-0.3	1	28	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Column A x 6.prefab	Column A x 6	Japanese Castle	prefab	0.32	6	0.32	0	1	16	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Column A x1.prefab	Column A x1	Japanese Castle	prefab	0.32	1	0.32	0	1	16	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Column A.prefab	Column A	Japanese Castle	prefab	0.32	3	0.32	0	1	8	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Column B x 6.prefab	Column B x 6	Japanese Castle	prefab	0.32	6	0.32	0	1	32	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Column B x1.prefab	Column B x1	Japanese Castle	prefab	0.32	1	0.32	0	1	32	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Column B.prefab	Column B	Japanese Castle	prefab	0.32	3	0.32	0	1	16	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Column C x 6.prefab	Column C x 6	Japanese Castle	prefab	0.7	6	0.7	0	1	32	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Column C x1.prefab	Column C x1	Japanese Castle	prefab	0.7	1	0.7	0	1	32	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Column C.prefab	Column C	Japanese Castle	prefab	0.7	3	0.7	0	1	16	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Door A Interior 01 x4.prefab	Door A Interior 01 x4	Japanese Castle	prefab	4.6	3.73	0.51	8	1	58	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Floor 1x1.prefab	Floor 1x1	Japanese Castle	prefab	1	0	1	0.01	1	2	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Floor 2x2.prefab	Floor 2x2	Japanese Castle	prefab	2	0	2	0.01	1	2	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Floor End 1.prefab	Floor End 1	Japanese Castle	prefab	0.23	0.49	1	-0.43	1	16	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Floor End 2.prefab	Floor End 2	Japanese Castle	prefab	0.23	0.49	2	-0.43	1	16	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Floor End Cornner.prefab	Floor End Cornner	Japanese Castle	prefab	1.1	0.49	1.1	-0.43	1	32	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Floor.prefab	Floor	Japanese Castle	prefab	4	0	4	0.01	1	2	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Fusuma B Painting 1X1.prefab	Fusuma B Painting 1X1	Japanese Castle	prefab	0.05	2.45	1	0	1	212	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Fusuma B Painting 2X2.prefab	Fusuma B Painting 2X2	Japanese Castle	prefab	0.05	2.45	2	0	1	212	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Gate Castle Interior End L.prefab	Gate Castle Interior End L	Japanese Castle	prefab	1.55	3.8	0.5	0	1	14	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Gate Castle Interior End R.prefab	Gate Castle Interior End R	Japanese Castle	prefab	1.55	3.8	0.5	0	1	14	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Gate Castle Interior.prefab	Gate Castle Interior	Japanese Castle	prefab	4	3.8	0.3	0	1	24	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Handrail B.prefab	Handrail B	Japanese Castle	prefab	0.2	1	1	0	1	52	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Handrail Cornner.prefab	Handrail Cornner	Japanese Castle	prefab	1.3	1.03	1.29	0	1	144	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Handrail End.prefab	Handrail End	Japanese Castle	prefab	0.22	1.03	1.3	0	1	80	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Handrail x 8.prefab	Handrail x 8	Japanese Castle	prefab	0.2	1	8	0	1	260	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Handrail.prefab	Handrail	Japanese Castle	prefab	0.2	1	2	0	1	68	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Lamp Interior A.prefab	Lamp Interior A	Japanese Castle	prefab	0.38	0.99	0.38	0	1	1062	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Ornament.prefab	Ornament	Japanese Castle	prefab	0.16	0.08	0.18	-0.02	1	212	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair 2  3x1.prefab	Stair 2  3x1	Japanese Castle	prefab	0.84	4.27	3.06	-1.05	1	264	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair 2 B 3x1.prefab	Stair 2 B 3x1	Japanese Castle	prefab	1	3.05	3.06	-0.05	1	126	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair 2 B 3x2.prefab	Stair 2 B 3x2	Japanese Castle	prefab	2	3.05	3.06	-0.05	1	252	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair 2 B.prefab	Stair 2 B	Japanese Castle	prefab	1	1.05	1.06	-0.05	1	42	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair 2 End.prefab	Stair 2 End	Japanese Castle	prefab	0.86	1.81	1.14	-0.05	1	206	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair 2 Start.prefab	Stair 2 Start	Japanese Castle	prefab	0.86	2.27	1.17	-0.05	1	134	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair 2.prefab	Stair 2	Japanese Castle	prefab	0.84	2.27	1.06	-0.05	1	88	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair 3x1.prefab	Stair 3x1	Japanese Castle	prefab	0.84	4.22	3	0	1	269	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair B 3x1.prefab	Stair B 3x1	Japanese Castle	prefab	1	3	3	0	1	96	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair B 3x2.prefab	Stair B 3x2	Japanese Castle	prefab	2	3	3	0	1	192	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair B.prefab	Stair B	Japanese Castle	prefab	1	1	1	0	1	32	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair End.prefab	Stair End	Japanese Castle	prefab	0.86	1.81	1.14	-0.05	1	203	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair Start.prefab	Stair Start	Japanese Castle	prefab	0.86	2.22	1.17	0	1	123	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair Wall Bottom.prefab	Stair Wall Bottom	Japanese Castle	prefab	0.1	1	1	0	1	10	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair Wall.prefab	Stair Wall	Japanese Castle	prefab	0.1	1	1	0	1	10	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Stair.prefab	Stair	Japanese Castle	prefab	0.84	2.22	1	0	1	77	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Tatami_A_01.prefab	Tatami_A_01	Japanese Castle	prefab	2	0.03	1	0	1	12	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Tatami_A_01_2x2.prefab	Tatami_A_01_2x2	Japanese Castle	prefab	2	0.03	2	0	1	16	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Tatami_A_01_2x3.prefab	Tatami_A_01_2x3	Japanese Castle	prefab	3	0.03	2	0	1	20	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Tatami_A_01_4x4.prefab	Tatami_A_01_4x4	Japanese Castle	prefab	4	0.03	4	0	1	36	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Cage Corner.prefab	Wall Cage Corner	Japanese Castle	prefab	1.1	3	1.16	0	1	132	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Cage x 8.prefab	Wall Cage x 8	Japanese Castle	prefab	0.17	3	8	0	1	324	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Cage.prefab	Wall Cage	Japanese Castle	prefab	0.17	3	2	0	1	84	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Fusuma A x 8.prefab	Wall Fusuma A x 8	Japanese Castle	prefab	0.4	3	8	0	1	176	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Fusuma A.prefab	Wall Fusuma A	Japanese Castle	prefab	0.4	3	2	0	1	132	2	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Fusuma B x 8.prefab	Wall Fusuma B x 8	Japanese Castle	prefab	0.4	3.02	8	-0.02	1	176	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Fusuma B.prefab	Wall Fusuma B	Japanese Castle	prefab	0.4	3.02	2	-0.02	1	300	2	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Fusuma C.prefab	Wall Fusuma C	Japanese Castle	prefab	0.4	3.02	2	-0.02	1	512	3	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Interior Plaster Window D.prefab	Wall Interior Plaster Window D	Japanese Castle	prefab	0.31	3	2	0	1	326	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Interior Plaster x 8.prefab	Wall Interior Plaster x 8	Japanese Castle	prefab	0.2	3	8	0	1	72	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Interior Plaster.prefab	Wall Interior Plaster	Japanese Castle	prefab	0.2	3	2	0	1	40	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Interior Top 2x1 Bean.prefab	Wall Interior Top 2x1 Bean	Japanese Castle	prefab	0.4	1	2	0	1	20	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Interior Top 2x1 Plaster A.prefab	Wall Interior Top 2x1 Plaster A	Japanese Castle	prefab	0.04	1	2	0	1	20	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Interior Top 2x1 Plaster B.prefab	Wall Interior Top 2x1 Plaster B	Japanese Castle	prefab	0.08	1	2	0	1	14	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Interior Top 2x1 Plaster C.prefab	Wall Interior Top 2x1 Plaster C	Japanese Castle	prefab	0.07	1	2	0	1	24	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Interior Top 2x1 Window A.prefab	Wall Interior Top 2x1 Window A	Japanese Castle	prefab	0.36	1.39	2	-1.39	1	152	2	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Interior Top 2x1 Window B 1.prefab	Wall Interior Top 2x1 Window B 1	Japanese Castle	prefab	0.36	1.39	2	-0.39	1	104	2	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Interior Top 2x1 Wood C.prefab	Wall Interior Top 2x1 Wood C	Japanese Castle	prefab	0.07	1	2	0	1	24	1	URP	-
Assets/Japanese Castle/Prefabs/Interior/Wall Interior Top 2x2 Plaster A.prefab	Wall Interior Top 2x2 Plaster A	Japanese Castle	prefab	0.4	2	2	0	1	20	1	URP	-
